# Downloaded using SRA Run Selector (https://trace.ncbi.nlm.nih.gov/Traces/study/?acc=SRP041736&go=go)
AvgSpotLen	BioSample	DATASTORE_filetype	Experiment	Library_Name	LoadDate	MBases	MBytes	Run	SRA_Sample	Sample_Name	age	biomaterial_provider	cell_line	disease	disease_stage	population	sex	tissue	Assay_Type	BioProject	BioSampleModel	Center_Name	Consent	DATASTORE_provider	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	SRA_Study
200	SAMN02731836	sra	SRX534516	BJ_1	2014-05-08	52	34	SRR1274270	SRS603233	BJ_1		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 1		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731836	sra	SRX534516	BJ_1	2014-05-08	1	0	SRR1274271	SRS603233	BJ_1		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 1		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731846	sra	SRX534518	BJ_11	2014-05-08	127	80	SRR1274274	SRS603235	BJ_11		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 11		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731847	sra	SRX534519	BJ_12	2014-05-08	269	171	SRR1274276	SRS603236	BJ_12		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 12		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731847	sra	SRX534519	BJ_12	2014-05-08	3	2	SRR1274277	SRS603236	BJ_12		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 12		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731848	sra	SRX534520	BJ_13	2014-05-08	303	192	SRR1274278	SRS603237	BJ_13		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 13		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731849	sra	SRX534521	BJ_14	2014-05-08	486	309	SRR1274280	SRS603238	BJ_14		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 14		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731850	sra	SRX534522	BJ_15	2014-05-08	592	372	SRR1274282	SRS603239	BJ_15		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 15		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731851	sra	SRX534523	BJ_16	2014-05-08	295	188	SRR1274284	SRS603240	BJ_16		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 16		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731852	sra	SRX534524	BJ_17	2014-05-08	304	194	SRR1274286	SRS603241	BJ_17		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 17		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731853	sra	SRX534525	BJ_18	2014-05-08	2	1	SRR1274289	SRS603242	BJ_18		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 18		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731854	sra	SRX534526	BJ_19	2014-05-08	411	265	SRR1274290	SRS603243	BJ_19		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 19		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731837	sra	SRX534527	BJ_2	2014-05-08	253	169	SRR1274292	SRS603244	BJ_2		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 2		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731855	sra	SRX534528	BJ_20	2014-05-08	427	281	SRR1274294	SRS603245	BJ_20		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 20		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731855	sra	SRX534528	BJ_20	2014-05-08	6	4	SRR1274295	SRS603245	BJ_20		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 20		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731857	sra	SRX534530	BJ_22	2014-05-08	522	331	SRR1274298	SRS603247	BJ_22		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 22		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731858	sra	SRX534531	BJ_23	2014-05-08	674	428	SRR1274300	SRS603248	BJ_23		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 23		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731858	sra	SRX534531	BJ_23	2014-05-08	9	6	SRR1274301	SRS603248	BJ_23		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 23		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731859	sra	SRX534532	BJ_24	2014-05-08	4	2	SRR1274303	SRS603249	BJ_24		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 24		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731861	sra	SRX534534	BJ_26	2014-05-08	92	57	SRR1274306	SRS603251	BJ_26		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 26		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731861	sra	SRX534534	BJ_26	2014-05-08	1	0	SRR1274307	SRS603251	BJ_26		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 26		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731862	sra	SRX534535	BJ_27	2014-05-08	1	1	SRR1274309	SRS603254	BJ_27		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 27		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02732008	sra	SRX534788	Kera_27	2014-05-08	5	3	SRR1274166	SRS603505	Kera_27	neonatal	ATCC	primary epidermal keratinocytes (ATCC® PCS-200-010?)	normal		Kera single cell of 27	male	foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02732009	sra	SRX534789	Kera_28	2014-05-08	751	484	SRR1274167	SRS603506	Kera_28	neonatal	ATCC	primary epidermal keratinocytes (ATCC® PCS-200-010?)	normal		Kera single cell of 28	male	foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02732010	sra	SRX534790	Kera_29	2014-05-08	885	562	SRR1274169	SRS603507	Kera_29	neonatal	ATCC	primary epidermal keratinocytes (ATCC® PCS-200-010?)	normal		Kera single cell of 29	male	foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731984	sra	SRX534791	Kera_3	2014-05-08	373	251	SRR1274171	SRS603508	Kera_3	neonatal	ATCC	primary epidermal keratinocytes (ATCC® PCS-200-010?)	normal		Kera single cell of 3	male	foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731984	sra	SRX534791	Kera_3	2014-05-08	6	4	SRR1274172	SRS603508	Kera_3	neonatal	ATCC	primary epidermal keratinocytes (ATCC® PCS-200-010?)	normal		Kera single cell of 3	male	foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02732011	sra	SRX534792	Kera_30	2014-05-08	6	4	SRR1274174	SRS603509	Kera_30	neonatal	ATCC	primary epidermal keratinocytes (ATCC® PCS-200-010?)	normal		Kera single cell of 30	male	foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02732012	sra	SRX534793	Kera_31	2014-05-08	6	4	SRR1274176	SRS603510	Kera_31	neonatal	ATCC	primary epidermal keratinocytes (ATCC® PCS-200-010?)	normal		Kera single cell of 31	male	foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02732013	sra	SRX534794	Kera_32	2014-05-08	455	295	SRR1274177	SRS603511	Kera_32	neonatal	ATCC	primary epidermal keratinocytes (ATCC® PCS-200-010?)	normal		Kera single cell of 32	male	foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02732014	sra	SRX534795	Kera_33	2014-05-08	271	174	SRR1274179	SRS603512	Kera_33	neonatal	ATCC	primary epidermal keratinocytes (ATCC® PCS-200-010?)	normal		Kera single cell of 33	male	foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02732015	sra	SRX534796	Kera_34	2014-05-08	8	5	SRR1274182	SRS603513	Kera_34	neonatal	ATCC	primary epidermal keratinocytes (ATCC® PCS-200-010?)	normal		Kera single cell of 34	male	foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02732016	sra	SRX534797	Kera_35	2014-05-08	487	306	SRR1274183	SRS603514	Kera_35	neonatal	ATCC	primary epidermal keratinocytes (ATCC® PCS-200-010?)	normal		Kera single cell of 35	male	foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02732017	sra	SRX534798	Kera_36	2014-05-08	1	1	SRR1274186	SRS603515	Kera_36	neonatal	ATCC	primary epidermal keratinocytes (ATCC® PCS-200-010?)	normal		Kera single cell of 36	male	foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02732018	sra	SRX534799	Kera_37	2014-05-08	470	309	SRR1274187	SRS603516	Kera_37	neonatal	ATCC	primary epidermal keratinocytes (ATCC® PCS-200-010?)	normal		Kera single cell of 37	male	foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731838	sra	SRX534538	BJ_3	2014-05-08	310	205	SRR1274314	SRS603255	BJ_3		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 3		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731865	sra	SRX534539	BJ_30	2014-05-08	99	64	SRR1274316	SRS603256	BJ_30		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 30		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731865	sra	SRX534539	BJ_30	2014-05-08	2	1	SRR1274317	SRS603256	BJ_30		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 30		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731867	sra	SRX534541	BJ_32	2014-05-08	547	346	SRR1274320	SRS603257	BJ_32		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 32		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731867	sra	SRX534541	BJ_32	2014-05-08	7	5	SRR1274321	SRS603257	BJ_32		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 32		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731869	sra	SRX534543	BJ_34	2014-05-08	88	57	SRR1274324	SRS603260	BJ_34		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 34		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731870	sra	SRX534544	BJ_35	2014-05-08	531	343	SRR1274326	SRS603261	BJ_35		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 35		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731871	sra	SRX534545	BJ_36	2014-05-08	442	283	SRR1274328	SRS603262	BJ_36		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 36		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731872	sra	SRX534546	BJ_37	2014-05-08	7	4	SRR1274331	SRS603263	BJ_37		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 37		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731839	sra	SRX534547	BJ_4	2014-05-08	7	4	SRR1274333	SRS603264	BJ_4		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 4		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731840	sra	SRX534548	BJ_5	2014-05-08	235	149	SRR1274334	SRS603265	BJ_5		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 5		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731841	sra	SRX534549	BJ_6	2014-05-08	256	161	SRR1274336	SRS603266	BJ_6		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 6		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731841	sra	SRX534549	BJ_6	2014-05-08	3	2	SRR1274337	SRS603266	BJ_6		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 6		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731842	sra	SRX534550	BJ_7	2014-05-08	290	182	SRR1274338	SRS603267	BJ_7		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 7		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
50	SAMN02731843	sra	SRX534551	BJ_8	2014-05-08	8	5	SRR1274341	SRS603268	BJ_8		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 8		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
200	SAMN02731844	sra	SRX534552	BJ_9	2014-05-08	313	203	SRR1274342	SRS603269	BJ_9		Stemgent	Stemgent® BJ Human Fibroblasts (early passage, p6)			BJ single cell of 9		foreskin	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
250	SAMN02732087	sra	SRX534553	chip_1g_C01	2014-05-08	497	343	SRR1274344	SRS603270	chip_1g_C01	53	ATCC	K-562 (ATCC® CCL-243?)	chronic myelogenous leukemia (CML)	terminal blast crisis	chip single cell of C01	female	pleural effusion	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
250	SAMN02732088	sra	SRX534554	chip_1g_C02	2014-05-08	574	398	SRR1274346	SRS603271	chip_1g_C02	53	ATCC	K-562 (ATCC® CCL-243?)	chronic myelogenous leukemia (CML)	terminal blast crisis	chip single cell of C02	female	pleural effusion	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
250	SAMN02732089	sra	SRX534555	chip_1g_C03	2014-05-08	343	237	SRR1274348	SRS603272	chip_1g_C03	53	ATCC	K-562 (ATCC® CCL-243?)	chronic myelogenous leukemia (CML)	terminal blast crisis	chip single cell of C03	female	pleural effusion	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
250	SAMN02732090	sra	SRX534556	chip_1g_C07	2014-05-08	360	249	SRR1274350	SRS603273	chip_1g_C07	53	ATCC	K-562 (ATCC® CCL-243?)	chronic myelogenous leukemia (CML)	terminal blast crisis	chip single cell of C07	female	pleural effusion	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
250	SAMN02732091	sra	SRX534557	chip_1g_C08	2014-05-08	341	236	SRR1274352	SRS603274	chip_1g_C08	53	ATCC	K-562 (ATCC® CCL-243?)	chronic myelogenous leukemia (CML)	terminal blast crisis	chip single cell of C08	female	pleural effusion	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
195	SAMN02732092	sra	SRX534558	chip_1g_C09	2014-05-08	16	9	SRR1274355	SRS603276	chip_1g_C09	53	ATCC	K-562 (ATCC® CCL-243?)	chronic myelogenous leukemia (CML)	terminal blast crisis	chip single cell of C09	female	pleural effusion	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
195	SAMN02732093	sra	SRX534559	chip_1g_C14	2014-05-08	15	9	SRR1274357	SRS603275	chip_1g_C14	53	ATCC	K-562 (ATCC® CCL-243?)	chronic myelogenous leukemia (CML)	terminal blast crisis	chip single cell of C14	female	pleural effusion	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
195	SAMN02732094	sra	SRX534560	chip_1g_C15	2014-05-08	20	12	SRR1274359	SRS603277	chip_1g_C15	53	ATCC	K-562 (ATCC® CCL-243?)	chronic myelogenous leukemia (CML)	terminal blast crisis	chip single cell of C15	female	pleural effusion	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
195	SAMN02732095	sra	SRX534561	chip_1g_C19	2014-05-08	13	8	SRR1274361	SRS603278	chip_1g_C19	53	ATCC	K-562 (ATCC® CCL-243?)	chronic myelogenous leukemia (CML)	terminal blast crisis	chip single cell of C19	female	pleural effusion	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
195	SAMN02732096	sra	SRX534562	chip_1g_C20	2014-05-08	20	12	SRR1274363	SRS603279	chip_1g_C20	53	ATCC	K-562 (ATCC® CCL-243?)	chronic myelogenous leukemia (CML)	terminal blast crisis	chip single cell of C20	female	pleural effusion	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
195	SAMN02732097	sra	SRX534563	chip_1g_C21	2014-05-08	10	6	SRR1274365	SRS603280	chip_1g_C21	53	ATCC	K-562 (ATCC® CCL-243?)	chronic myelogenous leukemia (CML)	terminal blast crisis	chip single cell of C21	female	pleural effusion	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
195	SAMN02732098	sra	SRX534564	chip_1g_C25	2014-05-08	17	10	SRR1274367	SRS603281	chip_1g_C25	53	ATCC	K-562 (ATCC® CCL-243?)	chronic myelogenous leukemia (CML)	terminal blast crisis	chip single cell of C25	female	pleural effusion	RNA-Seq	PRJNA236018	Human	FLUIDIGM INC	public	ncbi	0	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2014-08-02	SRP041736
